filepath,split,label,duration,samplerate,channels
data\for-2seconds\validation\real\file18966.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19000.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19012.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19056.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19057.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19072.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19081.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19125.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19132.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19135.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19137.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19171.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19211.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19226.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19260.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19272.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19274.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19300.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19308.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19328.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19354.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19366.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19417.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19438.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19450.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19478.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19479.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19499.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19560.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19570.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19571.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19575.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19580.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19590.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19612.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19667.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19683.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19694.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19714.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file1974.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19761.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file1978.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19784.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19808.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19811.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19821.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19849.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19873.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19902.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file1991.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19927.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19929.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file19956.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file1997.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20010.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20013.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20108.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20154.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20169.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file202.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20223.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20255.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20260.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20284.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20296.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20328.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20356.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20382.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20415.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20422.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20447.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20486.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20550.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20566.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20596.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20597.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file2063.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20652.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20712.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20744.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20747.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20752.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20754.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20772.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20827.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20846.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20885.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20906.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file2095.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20953.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20968.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20969.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file20977.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file2099.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21016.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21018.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21067.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file2111.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21122.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21137.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21167.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21183.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21189.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file2120.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21208.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21214.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21252.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21266.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21287.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21392.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21408.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21449.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21463.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21565.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21571.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21587.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21609.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21610.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21623.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21656.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21672.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21701.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21709.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21739.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file2174.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21746.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21811.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21817.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21825.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21842.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21876.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21896.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21924.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file2198.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21981.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21988.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21999.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22029.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22110.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22127.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22145.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22165.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22171.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22173.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22189.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file222.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22251.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22285.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22309.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22342.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22376.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file2238.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file22385.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
